,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,MeanCornersHome,MeanCornersAway,MeanCardsHome,MeanCardsAway,MeanShotsHome,MeanShotsAway,MeanGoalsHome,MeanGoalsAway,MeanGoalsConHome,MeanGoalsConAway
106,E0,10/11/13,Man United,Arsenal,1,0,H,1,0,H,M Oliver,5,10,2,2,12,11,5,6,2,3,0,0,2.35,3.5,3.2,5,5.6842,5.5263,1.7368,1.3947,13.8421,13.7632,1.6842,1.7895,1.1316,1.0789
107,E0,10/11/13,Sunderland,Man City,1,0,H,1,0,H,M Dean,5,24,2,4,6,13,0,14,0,1,0,0,9.0,5.0,1.4,5,4.9474,7.4474,1.5526,1.8947,12.9211,17.7105,1.0789,2.6842,1.5789,0.9737
108,E0,10/11/13,Swansea,Stoke,3,3,D,0,2,A,R Madley,17,6,6,3,12,15,14,3,5,3,0,0,2.0,3.4,4.33,5,5.9474,4.3158,1.4474,1.8947,13.0526,11.2632,1.4211,1.1842,1.4211,1.3684
109,E0,10/11/13,Tottenham,Newcastle,0,1,A,0,1,A,C Foy,31,8,14,4,5,15,11,4,1,2,0,0,1.57,4.33,6.5,5,6.0526,5.0000,1.7368,1.3947,15.4737,15.2368,1.4474,1.1316,1.3421,1.5526
110,E0,23/11/13,Arsenal,Southampton,2,0,H,1,0,H,M Clattenburg,9,10,4,4,10,14,5,6,0,3,0,0,1.62,4.2,6.0,5,5.5263,5.5263,1.3947,1.5789,13.7632,14.0526,1.7895,1.4211,1.0789,1.2105
111,E0,23/11/13,Everton,Liverpool,3,3,D,1,2,A,P Dowd,18,11,12,5,16,15,6,7,4,3,0,0,3.0,3.4,2.5,5,6.6053,5.8947,1.4474,1.4211,14.7632,17.1316,1.6053,2.6579,1.0263,1.3158
112,E0,23/11/13,Fulham,Swansea,1,2,A,0,0,D,A Marriner,9,21,3,5,11,9,8,8,3,1,0,0,3.3,3.3,2.38,5,5.1053,5.9474,1.5263,1.4474,11.3421,13.0526,1.0526,1.4211,2.2368,1.4211
113,E0,23/11/13,Hull,Crystal Palace,0,1,A,0,0,D,A Taylor,15,9,2,2,8,11,11,4,2,1,0,1,1.85,3.5,5.0,5,4.2105,4.5263,1.3947,1.5263,11.2368,10.8947,1.0000,0.8684,1.3947,1.2632
114,E0,23/11/13,Newcastle,Norwich,2,1,H,2,0,H,M Dean,21,10,5,2,8,7,6,5,0,1,0,0,1.8,3.8,4.75,5,5.0000,5.1842,1.3947,1.6316,15.2368,12.2895,1.1316,0.7368,1.5526,1.6316
115,E0,23/11/13,Stoke,Sunderland,2,0,H,1,0,H,K Friend,17,11,5,3,11,5,3,7,2,1,0,1,2.15,3.3,3.9,5,4.3158,4.9474,1.8947,1.5526,11.2632,12.9211,1.1842,1.0789,1.3684,1.5789
116,E0,23/11/13,West Ham,Chelsea,0,3,A,0,2,A,C Foy,8,20,1,8,12,10,8,4,0,0,0,0,6.0,4.2,1.62,5,4.8684,6.5263,1.6316,1.5000,11.1053,18.2105,1.0526,1.8684,1.3421,0.7105
117,E0,24/11/13,Cardiff,Man United,2,2,D,1,2,A,N Swarbrick,14,16,4,5,15,14,2,8,4,2,0,0,6.0,4.0,1.65,5,5.1579,5.6842,1.2895,1.7368,11.0000,13.8421,0.8421,1.6842,1.9474,1.1316
118,E0,24/11/13,Man City,Tottenham,6,0,H,3,0,H,M Atkinson,15,13,10,5,7,11,4,7,1,3,0,0,1.7,4.0,5.5,5,7.4474,6.0526,1.8947,1.7368,17.7105,15.4737,2.6842,1.4474,0.9737,1.3421
119,E0,25/11/13,West Brom,Aston Villa,2,2,D,2,0,H,M Oliver,11,15,4,7,9,14,4,2,1,2,0,0,2.15,3.4,3.8,5,4.9211,4.2895,1.7632,2.0526,12.8158,11.3421,1.1316,1.0263,1.5526,1.6053
120,E0,30/11/13,Aston Villa,Sunderland,0,0,D,0,0,D,N Swarbrick,13,7,4,1,14,12,7,6,2,1,0,0,2.0,3.4,4.33,5,4.2895,4.9474,2.0526,1.5526,11.3421,12.9211,1.0263,1.0789,1.6053,1.5789
121,E0,30/11/13,Cardiff,Arsenal,0,3,A,0,1,A,L Mason,10,15,4,6,6,8,3,3,0,3,0,0,6.5,4.0,1.62,5,5.1579,5.5263,1.2895,1.3947,11.0000,13.7632,0.8421,1.7895,1.9474,1.0789
122,E0,30/11/13,Everton,Stoke,4,0,H,1,0,H,M Jones,22,4,12,3,9,16,9,3,0,3,0,0,1.62,4.0,6.25,5,6.6053,4.3158,1.4474,1.8947,14.7632,11.2632,1.6053,1.1842,1.0263,1.3684
123,E0,30/11/13,Newcastle,West Brom,2,1,H,1,0,H,P Dowd,14,14,6,1,15,15,3,3,1,2,0,0,2.05,3.5,4.0,5,5.0000,4.9211,1.3947,1.7632,15.2368,12.8158,1.1316,1.1316,1.5526,1.5526
124,E0,30/11/13,Norwich,Crystal Palace,1,0,H,1,0,H,C Foy,10,13,3,3,12,14,5,4,1,2,0,0,2.0,3.4,4.33,5,5.1842,4.5263,1.6316,1.5263,12.2895,10.8947,0.7368,0.8684,1.6316,1.2632
125,E0,30/11/13,West Ham,Fulham,3,0,H,0,0,D,M Atkinson,23,10,12,0,11,8,6,3,3,2,0,0,1.91,3.5,4.6,5,4.8684,5.1053,1.6316,1.5263,11.1053,11.3421,1.0526,1.0526,1.3421,2.2368
126,E0,01/12/13,Chelsea,Southampton,3,1,H,0,1,A,M Oliver,16,9,7,1,15,14,8,4,1,4,0,0,1.57,4.2,6.5,5,6.5263,5.5263,1.5000,1.5789,18.2105,14.0526,1.8684,1.4211,0.7105,1.2105
127,E0,01/12/13,Hull,Liverpool,3,1,H,1,1,D,H Webb,12,9,4,4,10,16,2,6,2,0,0,0,6.5,4.0,1.62,5,4.2105,5.8947,1.3947,1.4211,11.2368,17.1316,1.0000,2.6579,1.3947,1.3158
128,E0,01/12/13,Man City,Swansea,3,0,H,1,0,H,M Clattenburg,22,9,7,4,7,8,5,4,1,0,0,0,1.29,6.0,13.0,5,7.4474,5.9474,1.8947,1.4474,17.7105,13.0526,2.6842,1.4211,0.9737,1.4211
129,E0,01/12/13,Tottenham,Man United,2,2,D,1,1,D,M Dean,10,8,4,3,9,15,7,7,1,3,0,0,2.8,3.5,2.63,5,6.0526,5.6842,1.7368,1.7368,15.4737,13.8421,1.4474,1.6842,1.3421,1.1316
130,E0,03/12/13,Crystal Palace,West Ham,1,0,H,1,0,H,L Mason,10,11,5,2,10,9,3,4,1,2,0,0,3.25,3.3,2.4,5,4.5263,4.8684,1.5263,1.6316,10.8947,11.1053,0.8684,1.0526,1.2632,1.3421
131,E0,04/12/13,Arsenal,Hull,2,0,H,1,0,H,A Marriner,20,7,7,2,9,6,11,1,0,0,0,0,1.2,7.5,17.0,5,5.5263,4.2105,1.3947,1.3947,13.7632,11.2368,1.7895,1.0000,1.0789,1.3947
132,E0,04/12/13,Fulham,Tottenham,1,2,A,0,0,D,M Clattenburg,16,18,6,5,7,16,9,7,2,1,0,0,5.8,3.9,1.67,5,5.1053,6.0526,1.5263,1.7368,11.3421,15.4737,1.0526,1.4474,2.2368,1.3421
133,E0,04/12/13,Liverpool,Norwich,5,1,H,3,0,H,A Taylor,28,14,12,5,10,6,4,0,3,1,0,0,1.29,6.0,12.0,5,5.8947,5.1842,1.4211,1.6316,17.1316,12.2895,2.6579,0.7368,1.3158,1.6316
134,E0,04/12/13,Man United,Everton,0,1,A,0,0,D,M Atkinson,18,15,6,4,12,12,7,4,2,0,0,0,1.73,3.75,5.5,5,5.6842,6.6053,1.7368,1.4474,13.8421,14.7632,1.6842,1.6053,1.1316,1.0263
135,E0,04/12/13,Southampton,Aston Villa,2,3,A,0,1,A,J Moss,21,6,9,3,9,13,8,2,3,2,0,0,1.7,3.8,5.75,5,5.5263,4.2895,1.5789,2.0526,14.0526,11.3421,1.4211,1.0263,1.2105,1.6053
136,E0,04/12/13,Stoke,Cardiff,0,0,D,0,0,D,M Oliver,17,14,2,3,11,12,2,5,2,2,0,0,2.1,3.4,4.0,5,4.3158,5.1579,1.8947,1.2895,11.2632,11.0000,1.1842,0.8421,1.3684,1.9474
137,E0,04/12/13,Sunderland,Chelsea,3,4,A,1,2,A,P Dowd,12,19,3,5,15,14,6,5,4,3,0,0,6.5,4.33,1.55,5,4.9474,6.5263,1.5526,1.5000,12.9211,18.2105,1.0789,1.8684,1.5789,0.7105
138,E0,04/12/13,Swansea,Newcastle,3,0,H,1,0,H,H Webb,13,14,5,3,4,8,5,1,0,2,0,0,2.2,3.5,3.5,5,5.9474,5.0000,1.4474,1.3947,13.0526,15.2368,1.4211,1.1316,1.4211,1.5526
139,E0,04/12/13,West Brom,Man City,2,3,A,0,2,A,C Foy,12,15,1,5,8,10,3,3,1,1,0,0,6.0,4.2,1.62,5,4.9211,7.4474,1.7632,1.8947,12.8158,17.7105,1.1316,2.6842,1.5526,0.9737
140,E0,07/12/13,Crystal Palace,Cardiff,2,0,H,1,0,H,M Jones,19,10,5,2,9,12,8,3,0,0,0,0,2.8,3.3,2.75,5,4.5263,5.1579,1.5263,1.2895,10.8947,11.0000,0.8684,0.8421,1.2632,1.9474
141,E0,07/12/13,Liverpool,West Ham,4,1,H,1,0,H,M Oliver,32,8,9,1,9,12,8,4,0,3,0,1,1.29,6.0,12.0,5,5.8947,4.8684,1.4211,1.6316,17.1316,11.1053,2.6579,1.0526,1.3158,1.3421
142,E0,07/12/13,Man United,Newcastle,0,1,A,0,0,D,A Marriner,8,9,4,3,11,18,4,4,0,2,0,0,1.53,4.33,7.0,5,5.6842,5.0000,1.7368,1.3947,13.8421,15.2368,1.6842,1.1316,1.1316,1.5526
143,E0,07/12/13,Southampton,Man City,1,1,D,1,1,D,A Taylor,15,13,4,3,6,9,5,4,0,2,0,0,5.25,3.8,1.75,5,5.5263,7.4474,1.5789,1.8947,14.0526,17.7105,1.4211,2.6842,1.2105,0.9737
144,E0,07/12/13,Stoke,Chelsea,3,2,H,1,1,D,J Moss,9,15,3,6,14,8,5,2,4,1,0,0,6.5,4.2,1.57,5,4.3158,6.5263,1.8947,1.5000,11.2632,18.2105,1.1842,1.8684,1.3684,0.7105
145,E0,07/12/13,Sunderland,Tottenham,1,2,A,1,1,D,L Mason,11,22,4,5,14,9,4,10,2,0,0,0,4.5,3.6,1.91,5,4.9474,6.0526,1.5526,1.7368,12.9211,15.4737,1.0789,1.4474,1.5789,1.3421
146,E0,07/12/13,West Brom,Norwich,0,2,A,0,1,A,M Clattenburg,26,8,12,3,10,6,10,3,1,3,0,0,1.8,3.75,5.0,5,4.9211,5.1842,1.7632,1.6316,12.8158,12.2895,1.1316,0.7368,1.5526,1.6316
147,E0,08/12/13,Arsenal,Everton,1,1,D,0,0,D,H Webb,11,12,5,4,13,11,3,2,0,4,0,0,1.7,3.8,5.75,5,5.5263,6.6053,1.3947,1.4474,13.7632,14.7632,1.7895,1.6053,1.0789,1.0263
148,E0,08/12/13,Fulham,Aston Villa,2,0,H,2,0,H,M Dean,22,10,10,2,12,13,4,7,0,2,0,0,2.75,3.3,2.8,5,5.1053,4.2895,1.5263,2.0526,11.3421,11.3421,1.0526,1.0263,2.2368,1.6053
149,E0,09/12/13,Swansea,Hull,1,1,D,0,1,A,M Atkinson,11,9,2,2,8,7,12,1,3,3,0,0,1.75,3.75,5.5,5,5.9474,4.2105,1.4474,1.3947,13.0526,11.2368,1.4211,1.0000,1.4211,1.3947
150,E0,14/12/13,Cardiff,West Brom,1,0,H,0,0,D,H Webb,11,12,3,2,16,12,8,6,2,1,0,0,2.63,3.4,2.88,5,5.1579,4.9211,1.2895,1.7632,11.0000,12.8158,0.8421,1.1316,1.9474,1.5526
151,E0,14/12/13,Chelsea,Crystal Palace,2,1,H,2,1,H,M Clattenburg,16,10,7,5,13,7,3,1,2,1,0,0,1.18,8.0,19.0,5,6.5263,4.5263,1.5000,1.5263,18.2105,10.8947,1.8684,0.8684,0.7105,1.2632
152,E0,14/12/13,Everton,Fulham,4,1,H,1,0,H,A Taylor,22,16,7,3,10,7,12,2,1,2,0,0,1.36,5.0,10.5,5,6.6053,5.1053,1.4474,1.5263,14.7632,11.3421,1.6053,1.0526,1.0263,2.2368
153,E0,14/12/13,Hull,Stoke,0,0,D,0,0,D,M Dean,13,11,4,2,11,13,7,5,1,0,0,0,2.3,3.3,3.5,5,4.2105,4.3158,1.3947,1.8947,11.2368,11.2632,1.0000,1.1842,1.3947,1.3684
154,E0,14/12/13,Man City,Arsenal,6,3,H,2,1,H,M Atkinson,22,12,7,6,12,6,8,8,2,1,0,0,1.83,3.75,4.75,5,7.4474,5.5263,1.8947,1.3947,17.7105,13.7632,2.6842,1.7895,0.9737,1.0789
155,E0,14/12/13,Newcastle,Southampton,1,1,D,1,0,H,M Jones,16,8,5,3,10,16,11,3,1,2,0,0,2.4,3.4,3.2,5,5.0000,5.5263,1.3947,1.5789,15.2368,14.0526,1.1316,1.4211,1.5526,1.2105
156,E0,14/12/13,West Ham,Sunderland,0,0,D,0,0,D,A Marriner,11,19,2,6,11,5,2,9,1,0,0,0,1.95,3.6,4.33,5,4.8684,4.9474,1.6316,1.5526,11.1053,12.9211,1.0526,1.0789,1.3421,1.5789
157,E0,15/12/13,Aston Villa,Man United,0,3,A,0,2,A,C Foy,17,14,6,5,15,8,3,4,4,2,0,0,5.25,3.8,1.75,5,4.2895,5.6842,2.0526,1.7368,11.3421,13.8421,1.0263,1.6842,1.6053,1.1316
158,E0,15/12/13,Norwich,Swansea,1,1,D,1,1,D,M Oliver,16,10,3,2,12,11,8,5,0,3,0,0,2.88,3.3,2.7,5,5.1842,5.9474,1.6316,1.4474,12.2895,13.0526,0.7368,1.4211,1.6316,1.4211
159,E0,15/12/13,Tottenham,Liverpool,0,5,A,0,2,A,J Moss,9,21,0,10,17,15,2,9,3,0,1,0,2.5,3.4,3.0,5,6.0526,5.8947,1.7368,1.4211,15.4737,17.1316,1.4474,2.6579,1.3421,1.3158
160,E0,21/12/13,Crystal Palace,Newcastle,0,3,A,0,2,A,N Swarbrick,9,13,4,6,11,14,3,7,1,2,0,0,3.25,3.4,2.38,5,4.5263,5.0000,1.5263,1.3947,10.8947,15.2368,0.8684,1.1316,1.2632,1.5526
161,E0,21/12/13,Fulham,Man City,2,4,A,0,2,A,K Friend,12,17,5,10,7,15,4,4,1,1,0,0,9.5,5.25,1.36,5,5.1053,7.4474,1.5263,1.8947,11.3421,17.7105,1.0526,2.6842,2.2368,0.9737
162,E0,21/12/13,Liverpool,Cardiff,3,1,H,3,0,H,L Probert,27,10,7,3,11,13,9,5,2,0,0,0,1.2,7.5,16.0,5,5.8947,5.1579,1.4211,1.2895,17.1316,11.0000,2.6579,0.8421,1.3158,1.9474
163,E0,21/12/13,Man United,West Ham,3,1,H,2,0,H,M Jones,21,4,8,1,7,16,8,2,1,4,0,0,1.36,5.25,10.0,5,5.6842,4.8684,1.7368,1.6316,13.8421,11.1053,1.6842,1.0526,1.1316,1.3421
164,E0,21/12/13,Stoke,Aston Villa,2,1,H,0,0,D,C Pawson,12,14,2,4,13,17,6,7,1,5,0,0,2.3,3.25,3.5,5,4.3158,4.2895,1.8947,2.0526,11.2632,11.3421,1.1842,1.0263,1.3684,1.6053
165,E0,21/12/13,Sunderland,Norwich,0,0,D,0,0,D,M Atkinson,18,14,4,5,13,10,6,7,2,1,1,0,2.05,3.5,4.0,5,4.9474,5.1842,1.5526,1.6316,12.9211,12.2895,1.0789,0.7368,1.5789,1.6316
166,E0,21/12/13,West Brom,Hull,1,1,D,0,1,A,J Moss,14,6,3,3,8,15,9,2,2,1,0,0,1.95,3.5,4.5,5,4.9211,4.2105,1.7632,1.3947,12.8158,11.2368,1.1316,1.0000,1.5526,1.3947
167,E0,22/12/13,Southampton,Tottenham,2,3,A,1,1,D,C Foy,12,13,5,3,10,18,2,5,1,1,0,0,2.55,3.3,3.0,5,5.5263,6.0526,1.5789,1.7368,14.0526,15.4737,1.4211,1.4474,1.2105,1.3421
168,E0,22/12/13,Swansea,Everton,1,2,A,0,0,D,L Mason,13,14,3,6,11,10,4,8,1,0,0,0,3.0,3.4,2.5,5,5.9474,6.6053,1.4474,1.4474,13.0526,14.7632,1.4211,1.6053,1.4211,1.0263
169,E0,23/12/13,Arsenal,Chelsea,0,0,D,0,0,D,M Dean,7,13,2,4,7,11,8,6,2,1,0,0,2.38,3.4,3.25,5,5.5263,6.5263,1.3947,1.5000,13.7632,18.2105,1.7895,1.8684,1.0789,0.7105
170,E0,26/12/13,Aston Villa,Crystal Palace,0,1,A,0,0,D,H Webb,10,12,4,7,11,8,7,5,2,2,0,0,1.91,3.5,4.5,5,4.2895,4.5263,2.0526,1.5263,11.3421,10.8947,1.0263,0.8684,1.6053,1.2632
171,E0,26/12/13,Cardiff,Southampton,0,3,A,0,3,A,A Marriner,9,11,0,6,11,13,6,3,1,2,0,0,3.3,3.3,2.38,5,5.1579,5.5263,1.2895,1.5789,11.0000,14.0526,0.8421,1.4211,1.9474,1.2105
172,E0,26/12/13,Chelsea,Swansea,1,0,H,1,0,H,M Jones,19,8,7,1,14,9,13,7,1,0,0,0,1.33,5.5,10.0,5,6.5263,5.9474,1.5000,1.4474,18.2105,13.0526,1.8684,1.4211,0.7105,1.4211
173,E0,26/12/13,Everton,Sunderland,0,1,A,0,1,A,L Probert,26,13,9,6,11,7,11,2,1,0,1,0,1.36,5.25,9.5,5,6.6053,4.9474,1.4474,1.5526,14.7632,12.9211,1.6053,1.0789,1.0263,1.5789
174,E0,26/12/13,Hull,Man United,2,3,A,2,2,D,M Oliver,17,13,5,4,12,14,6,5,2,2,0,1,7.0,4.2,1.55,5,4.2105,5.6842,1.3947,1.7368,11.2368,13.8421,1.0000,1.6842,1.3947,1.1316
175,E0,26/12/13,Man City,Liverpool,2,1,H,2,1,H,L Mason,20,12,6,5,10,9,7,6,1,3,0,0,1.75,4.2,4.6,5,7.4474,5.8947,1.8947,1.4211,17.7105,17.1316,2.6842,2.6579,0.9737,1.3158
176,E0,26/12/13,Newcastle,Stoke,5,1,H,1,1,D,M Atkinson,27,11,8,3,10,8,8,2,1,1,0,2,1.75,3.8,5.25,5,5.0000,4.3158,1.3947,1.8947,15.2368,11.2632,1.1316,1.1842,1.5526,1.3684
177,E0,26/12/13,Norwich,Fulham,1,2,A,1,1,D,J Moss,12,15,3,7,14,10,5,4,3,0,0,0,2.05,3.5,4.0,5,5.1842,5.1053,1.6316,1.5263,12.2895,11.3421,0.7368,1.0526,1.6316,2.2368
178,E0,26/12/13,Tottenham,West Brom,1,1,D,1,1,D,A Taylor,20,7,3,4,8,12,12,2,3,2,0,0,1.53,4.33,7.0,5,6.0526,4.9211,1.7368,1.7632,15.4737,12.8158,1.4474,1.1316,1.3421,1.5526
179,E0,26/12/13,West Ham,Arsenal,1,3,A,0,0,D,P Dowd,12,29,5,8,11,6,0,10,1,1,0,0,6.5,4.0,1.62,5,4.8684,5.5263,1.6316,1.3947,11.1053,13.7632,1.0526,1.7895,1.3421,1.0789
180,E0,28/12/13,Aston Villa,Swansea,1,1,D,1,1,D,R East,7,17,3,3,13,9,2,8,3,2,0,0,3.0,3.3,2.55,5,4.2895,5.9474,2.0526,1.4474,11.3421,13.0526,1.0263,1.4211,1.6053,1.4211
181,E0,28/12/13,Cardiff,Sunderland,2,2,D,1,0,H,C Foy,16,21,7,9,14,10,6,6,3,2,0,0,2.38,3.25,3.4,5,5.1579,4.9474,1.2895,1.5526,11.0000,12.9211,0.8421,1.0789,1.9474,1.5789
182,E0,28/12/13,Hull,Fulham,6,0,H,0,0,D,R Madley,21,5,13,2,11,9,6,1,0,0,0,0,2.05,3.4,4.1,5,4.2105,5.1053,1.3947,1.5263,11.2368,11.3421,1.0000,1.0526,1.3947,2.2368
183,E0,28/12/13,Man City,Crystal Palace,1,0,H,0,0,D,A Marriner,23,9,4,4,12,7,12,5,1,1,0,0,1.13,9.5,29.0,5,7.4474,4.5263,1.8947,1.5263,17.7105,10.8947,2.6842,0.8684,0.9737,1.2632
184,E0,28/12/13,Norwich,Man United,0,1,A,0,0,D,P Dowd,15,7,4,3,11,10,8,3,4,3,0,0,6.5,4.2,1.57,5,5.1842,5.6842,1.6316,1.7368,12.2895,13.8421,0.7368,1.6842,1.6316,1.1316
185,E0,28/12/13,West Ham,West Brom,3,3,D,1,2,A,M Dean,16,22,6,7,10,13,6,5,3,2,0,0,2.38,3.4,3.25,5,4.8684,4.9211,1.6316,1.7632,11.1053,12.8158,1.0526,1.1316,1.3421,1.5526
186,E0,29/12/13,Chelsea,Liverpool,2,1,H,2,1,H,H Webb,11,8,5,4,17,17,4,2,4,1,0,0,2.2,3.5,3.5,5,6.5263,5.8947,1.5000,1.4211,18.2105,17.1316,1.8684,2.6579,0.7105,1.3158
187,E0,29/12/13,Everton,Southampton,2,1,H,1,0,H,M Clattenburg,9,12,4,2,9,14,2,3,2,4,0,0,1.83,3.7,4.75,5,6.6053,5.5263,1.4474,1.5789,14.7632,14.0526,1.6053,1.4211,1.0263,1.2105
188,E0,29/12/13,Newcastle,Arsenal,0,1,A,0,0,D,L Probert,11,11,3,5,10,8,4,1,0,3,0,0,4.0,3.7,2.0,5,5.0000,5.5263,1.3947,1.3947,15.2368,13.7632,1.1316,1.7895,1.5526,1.0789
189,E0,29/12/13,Tottenham,Stoke,3,0,H,1,0,H,K Friend,20,2,7,1,6,14,6,1,2,2,0,0,1.44,4.33,8.0,5,6.0526,4.3158,1.7368,1.8947,15.4737,11.2632,1.4474,1.1842,1.3421,1.3684
190,E0,01/01/14,Arsenal,Cardiff,2,0,H,0,0,D,J Moss,28,8,6,2,6,11,12,2,1,2,0,0,1.29,6.0,13.0,5,5.5263,5.1579,1.3947,1.2895,13.7632,11.0000,1.7895,0.8421,1.0789,1.9474
191,E0,01/01/14,Crystal Palace,Norwich,1,1,D,1,1,D,M Dean,13,8,4,5,12,10,9,4,2,1,0,1,2.38,3.3,3.3,5,4.5263,5.1842,1.5263,1.6316,10.8947,12.2895,0.8684,0.7368,1.2632,1.6316
192,E0,01/01/14,Fulham,West Ham,2,1,H,1,1,D,M Clattenburg,30,11,11,3,6,5,12,4,2,1,0,1,2.5,3.3,3.1,5,5.1053,4.8684,1.5263,1.6316,11.3421,11.1053,1.0526,1.0526,2.2368,1.3421
193,E0,01/01/14,Liverpool,Hull,2,0,H,1,0,H,C Pawson,17,10,6,0,15,15,3,4,1,2,0,0,1.3,6.0,11.0,5,5.8947,4.2105,1.4211,1.3947,17.1316,11.2368,2.6579,1.0000,1.3158,1.3947
194,E0,01/01/14,Man United,Tottenham,1,2,A,0,1,A,H Webb,16,9,6,4,7,7,13,2,2,1,0,0,1.8,3.8,4.75,5,5.6842,6.0526,1.7368,1.7368,13.8421,15.4737,1.6842,1.4474,1.1316,1.3421
195,E0,01/01/14,Southampton,Chelsea,0,3,A,0,0,D,M Atkinson,12,11,2,5,13,10,6,8,4,1,0,0,4.0,3.5,2.05,5,5.5263,6.5263,1.5789,1.5000,14.0526,18.2105,1.4211,1.8684,1.2105,0.7105
196,E0,01/01/14,Stoke,Everton,1,1,D,0,0,D,A Marriner,10,16,4,4,16,11,2,5,4,1,0,0,4.0,3.3,2.1,5,4.3158,6.6053,1.8947,1.4474,11.2632,14.7632,1.1842,1.6053,1.3684,1.0263
197,E0,01/01/14,Sunderland,Aston Villa,0,1,A,0,1,A,M Jones,17,13,1,5,8,11,10,2,4,3,0,0,2.15,3.4,3.75,5,4.9474,4.2895,1.5526,2.0526,12.9211,11.3421,1.0789,1.0263,1.5789,1.6053
198,E0,01/01/14,Swansea,Man City,2,3,A,1,1,D,P Dowd,15,14,4,4,5,10,8,6,2,5,0,0,5.75,4.25,1.62,5,5.9474,7.4474,1.4474,1.8947,13.0526,17.7105,1.4211,2.6842,1.4211,0.9737
199,E0,01/01/14,West Brom,Newcastle,1,0,H,0,0,D,L Mason,13,9,4,3,7,15,3,4,0,0,0,1,2.6,3.4,2.88,5,4.9211,5.0000,1.7632,1.3947,12.8158,15.2368,1.1316,1.1316,1.5526,1.5526
200,E0,11/01/14,Cardiff,West Ham,0,2,A,0,1,A,L Mason,19,10,7,3,7,16,8,7,1,3,0,1,2.0,3.5,4.1,5,5.1579,4.8684,1.2895,1.6316,11.0000,11.1053,0.8421,1.0526,1.9474,1.3421
201,E0,11/01/14,Everton,Norwich,2,0,H,1,0,H,K Friend,23,12,5,3,7,14,10,5,1,2,0,0,1.4,5.0,9.0,5,6.6053,5.1842,1.4474,1.6316,14.7632,12.2895,1.6053,0.7368,1.0263,1.6316
202,E0,11/01/14,Fulham,Sunderland,1,4,A,0,2,A,M Dean,17,10,5,6,15,13,10,6,3,3,0,0,2.2,3.3,3.75,5,5.1053,4.9474,1.5263,1.5526,11.3421,12.9211,1.0526,1.0789,2.2368,1.5789
203,E0,11/01/14,Hull,Chelsea,0,2,A,0,0,D,M Clattenburg,10,14,2,5,12,7,1,7,2,1,0,0,6.5,4.0,1.6,5,4.2105,6.5263,1.3947,1.5000,11.2368,18.2105,1.0000,1.8684,1.3947,0.7105
204,E0,11/01/14,Man United,Swansea,2,0,H,0,0,D,C Foy,16,13,5,2,9,10,3,5,0,2,0,0,1.57,4.0,7.0,5,5.6842,5.9474,1.7368,1.4474,13.8421,13.0526,1.6842,1.4211,1.1316,1.4211
205,E0,11/01/14,Southampton,West Brom,1,0,H,0,0,D,H Webb,18,4,5,2,11,17,4,4,1,2,0,0,1.83,3.7,4.75,5,5.5263,4.9211,1.5789,1.7632,14.0526,12.8158,1.4211,1.1316,1.2105,1.5526
206,E0,11/01/14,Tottenham,Crystal Palace,2,0,H,0,0,D,M Oliver,10,14,4,2,12,12,5,11,1,2,0,0,1.36,5.0,10.0,5,6.0526,4.5263,1.7368,1.5263,15.4737,10.8947,1.4474,0.8684,1.3421,1.2632
207,E0,12/01/14,Newcastle,Man City,0,2,A,0,1,A,M Jones,13,14,5,6,18,15,5,6,4,2,0,0,5.25,4.0,1.7,5,5.0000,7.4474,1.3947,1.8947,15.2368,17.7105,1.1316,2.6842,1.5526,0.9737
208,E0,12/01/14,Stoke,Liverpool,3,5,A,2,2,D,A Taylor,13,13,4,9,10,8,11,2,1,1,0,0,5.75,4.0,1.67,5,4.3158,5.8947,1.8947,1.4211,11.2632,17.1316,1.1842,2.6579,1.3684,1.3158
209,E0,13/01/14,Aston Villa,Arsenal,1,2,A,0,2,A,N Swarbrick,11,8,5,4,12,9,3,5,2,2,0,0,6.0,4.2,1.62,5,4.2895,5.5263,2.0526,1.3947,11.3421,13.7632,1.0263,1.7895,1.6053,1.0789
210,E0,18/01/14,Arsenal,Fulham,2,0,H,0,0,D,L Probert,22,8,8,2,5,7,4,4,0,0,0,0,1.22,7.0,15.0,5,5.5263,5.1053,1.3947,1.5263,13.7632,11.3421,1.7895,1.0526,1.0789,2.2368
211,E0,18/01/14,Crystal Palace,Stoke,1,0,H,0,0,D,M Clattenburg,12,17,6,2,9,13,4,3,0,2,0,0,2.35,3.2,3.5,5,4.5263,4.3158,1.5263,1.8947,10.8947,11.2632,0.8684,1.1842,1.2632,1.3684
212,E0,18/01/14,Liverpool,Aston Villa,2,2,D,1,2,A,J Moss,14,12,6,3,14,18,2,3,1,4,0,0,1.22,7.0,15.0,5,5.8947,4.2895,1.4211,2.0526,17.1316,11.3421,2.6579,1.0263,1.3158,1.6053
213,E0,18/01/14,Man City,Cardiff,4,2,H,2,1,H,N Swarbrick,24,7,9,6,6,5,10,7,2,0,0,0,1.13,11.0,23.0,5,7.4474,5.1579,1.8947,1.2895,17.7105,11.0000,2.6842,0.8421,0.9737,1.9474
